polygon_id,box_name,coordinates,color_r,color_g,color_b,color_a,area
427,A2,"[[480.0344222132035, 282.4027150183565], [473.5711458647998, 296.7948714019999], [457.3308007767999, 294.5131700259999], [458.344837368404, 277.7856251751566], [480.0344222132035, 282.4027150183565]]",0.0,0.0,0.0,0.0,307.98812705186697
428,A2,"[[456.3047279028041, 277.6782509927566], [455.2642925912, 293.9813728291998], [438.94297204079993, 294.91582320999987], [435.31909338479994, 281.0913972259999], [456.3047279028041, 277.6782509927566]]",0.0,0.0,0.0,0.0,283.7997105987851
429,A2,"[[433.3058274647999, 281.35983268199993], [437.1981415767999, 295.58691184999986], [420.15249012079994, 301.3582741539999], [413.0558289516367, 288.2301825414289], [433.3058274647999, 281.35983268199993]]",0.0,0.0,0.0,0.0,289.78708418858855
430,A2,"[[411.2978796305397, 288.2277741063175], [419.3724181470197, 302.6588642208774], [409.0373923022179, 308.44270091339956], [400.37344513171234, 294.8222976796154], [411.2978796305397, 288.2277741063175]]",0.0,0.0,0.0,0.0,200.88865413911924
431,A2,"[[529.6326454994742, 293.67075626302767], [516.2108726994745, 304.1397390470273], [506.7452590585861, 297.57503481525987], [521.0513598900027, 285.0870695783565], [529.6326454994742, 293.67075626302767]]",0.0,0.0,0.0,0.0,208.5835992698226
432,A2,"[[519.2259987892027, 283.26170847755657], [505.80422598920296, 296.0392361831563], [493.47854089853354, 287.0908049722277], [503.549368158803, 270.59155495435687], [519.2259987892027, 283.26170847755657]]",0.0,0.0,0.0,0.0,331.92358453402505
433,A2,"[[501.83138124040306, 269.9473098599568], [491.63083391240326, 286.05343721995644], [477.0993026898686, 279.3722449202562], [481.00078985480354, 262.64586545675695], [501.83138124040306, 269.9473098599568]]",0.0,0.0,0.0,0.0,339.55268922786064
434,A2,"[[479.39017711880354, 262.53849127435694], [475.73945491720366, 278.8593669991566], [458.666959915604, 275.9602640743567], [459.633327557204, 259.8541367143571], [479.39017711880354, 262.53849127435694]]",0.0,0.0,0.0,0.0,305.0111486512504
435,A2,"[[458.23746318600405, 259.8541367143571], [456.51947626760403, 276.38976080395673], [440.67986943256807, 278.6464595015774], [436.7895990878443, 261.1759583474019], [458.23746318600405, 259.8541367143571]]",0.0,0.0,0.0,0.0,318.94399174573664
436,A2,"[[435.3579877013325, 261.36746058354163], [438.58798780680445, 278.0003735399566], [422.5761650284367, 282.60177889496515], [416.8037289826128, 265.3531902342295], [435.3579877013325, 261.36746058354163]]",0.0,0.0,0.0,0.0,312.11397018836686
437,A2,"[[415.2757943670609, 265.98562416856555], [420.99561706350875, 283.6325710460052], [404.1936844311824, 289.2856304804192], [396.51537721813327, 274.5755587605653], [415.2757943670609, 265.98562416856555]]",0.0,0.0,0.0,0.0,335.380274375393
438,A2,"[[395.3471461136213, 275.53763143486935], [403.5396435386075, 290.7518638537281], [394.6334065220597, 296.9895073901574], [380.03051771565976, 284.27640419399745], [395.3471461136213, 275.53763143486935]]",0.0,0.0,0.0,0.0,254.4683214519221
439,A2,"[[554.8754856372018, 287.1804467047566], [535.7616228788023, 298.1867198311562], [524.9168304564025, 286.6976823143565], [540.2793077172022, 273.4231295847569], [554.8754856372018, 287.1804467047566]]",0.0,0.0,0.0,0.0,372.03241929875537
440,A2,"[[538.0982696372022, 272.5842687847569], [524.2725853620026, 285.5165663079565], [511.4950576564028, 274.3496513383567], [522.4954587572025, 260.5046732647571], [538.0982696372022, 272.5842687847569]]",0.0,0.0,0.0,0.0,334.2670004864832
441,A2,"[[521.0513598900027, 259.31726580235704], [510.42131583240285, 272.8464127847568], [496.1405495732032, 264.7933491047569], [502.0461296052031, 251.04945375755722], [521.0513598900027, 259.31726580235704]]",0.0,0.0,0.0,0.0,294.4215646314385
442,A2,"[[500.04699540919506, 251.75929192962406], [493.403879994698, 264.4332342153574], [478.6383362863163, 260.8910766772832], [482.15072653117494, 244.93784204484496], [500.04699540919506, 251.75929192962406]]",0.0,0.0,0.0,0.0,260.06579030330397
443,A2,"[[480.257494209337, 243.4079952426465], [476.9472014920796, 260.76336314559444], [460.25905273733736, 258.44038077864616], [460.5274881933374, 241.66316477864655], [480.257494209337, 243.4079952426465]]",0.0,0.0,0.0,0.0,314.4008299211321
444,A2,"[[458.95542540342046, 241.72117549042457], [458.7826577293374, 258.17194532264614], [440.9316999053378, 258.7088162346462], [439.70014219369995, 242.17377944206612], [458.95542540342046, 241.72117549042457]]",0.0,0.0,0.0,0.0,306.25673435990166
445,A2,"[[437.30782124933785, 242.33425341864654], [439.45530489733784, 259.11146941864615], [423.75183072133814, 262.06425943464615], [418.76094450565813, 245.7870044714465], [437.30782124933785, 242.33425341864654]]",0.0,0.0,0.0,0.0,294.4630878200037
446,A2,"[[416.3025414056395, 246.96223975301393], [420.9637192572076, 261.971248519793], [405.26466573460215, 268.3933274750175], [398.831838900088, 253.9738545337343], [416.3025414056395, 246.96223975301393]]",0.0,0.0,0.0,0.0,281.2922549483675
447,A2,"[[396.10306035771725, 253.20380149566972], [403.31860541499714, 268.9405616682135], [388.8586410433373, 277.4390675790547], [378.44215483656563, 261.9311750411416], [396.10306035771725, 253.20380149566972]]",0.0,0.0,0.0,0.0,326.8331674207901
448,A2,"[[376.8077050320729, 262.564038472207], [387.1763466426199, 277.8138030404755], [372.86537124783587, 287.5799833893791], [360.5349329409884, 274.878568703298], [376.8077050320729, 262.564038472207]]",0.0,0.0,0.0,0.0,339.0159055838565
449,A2,"[[359.5511169947485, 276.16453559881154], [372.8826954815322, 289.7709919925393], [361.6814207735644, 302.48409518869903], [339.2788713576289, 297.60501234044307], [359.5511169947485, 276.16453559881154]]",0.0,0.0,0.0,0.0,450.5633473138164
450,A2,"[[570.4782965172014, 274.42976254475684], [556.7209793972017, 284.83163646475657], [545.480244677202, 274.0942182247569], [559.4053339572017, 262.18239486475716], [570.4782965172014, 274.42976254475684]]",0.0,0.0,0.0,0.0,283.54381778946566
451,A2,"[[557.5598401972018, 261.1757619047571], [543.466978757202, 273.5909017447568], [530.5485224372023, 262.6857113447571], [541.1181685172021, 249.26393854475737], [557.5598401972018, 261.1757619047571]]",0.0,0.0,0.0,0.0,330.324958918776
452,A2,"[[539.5817299853358, 247.83718026664644], [528.7100940173359, 261.5273885226461], [514.593906256131, 253.75036539843234], [522.9387317133361, 239.64989885864657], [539.5817299853358, 247.83718026664644]]",0.0,0.0,0.0,0.0,290.39899456383984
453,A2,"[[521.3281189773361, 239.11302794664664], [512.4697489293363, 253.87697802664627], [497.1689279373366, 246.89765617064643], [503.61137888133646, 232.67057700264672], [521.3281189773361, 239.11302794664664]]",0.0,0.0,0.0,0.0,290.64430555197
454,A2,"[[501.8665484173365, 232.4021415466467], [495.7750768320565, 246.6030482576864], [480.31319456645684, 241.70678554024653], [482.5391955853369, 227.3018678826469], [501.8665484173365, 232.4021415466467]]",0.0,0.0,0.0,0.0,269.5801666525854
455,A2,"[[480.7426912960568, 226.58850065832678], [478.781099201337, 241.39472932264653], [460.5274881933374, 239.64989885864657], [462.40653638533735, 225.42281969064686], [480.7426912960568, 226.58850065832678]]",0.0,0.0,0.0,0.0,268.37504122253756
456,A2,"[[460.39327046533737, 225.55703741864693], [458.9168754573374, 240.05255204264654], [443.2134012813377, 239.9183343146466], [441.8712240013378, 225.82547287464683], [460.39327046533737, 225.55703741864693]]",0.0,0.0,0.0,0.0,244.60851016099048
457,A2,"[[440.1263935373378, 225.69125514664688], [441.6027885453378, 239.78411658664663], [424.90811644805797, 242.22218161576643], [420.7990407053382, 226.8992146986468], [440.1263935373378, 225.69125514664688]]",0.0,0.0,0.0,0.0,269.99561651245176
458,A2,"[[418.8983834591301, 227.0953067992549], [423.50258840044205, 242.90078644853452], [405.4980854956104, 248.32962511067842], [400.2066857869385, 231.90567017077478], [418.8983834591301, 227.0953067992549]]",0.0,0.0,0.0,0.0,321.00522285629177
459,A2,"[[398.69415936656094, 231.7919340680677], [403.6114902826389, 247.9082213852363], [388.7071292749291, 254.53679364667016], [380.10521623124833, 239.81568381149384], [398.69415936656094, 231.7919340680677]]",0.0,0.0,0.0,0.0,307.73365939082623
460,A2,"[[378.21530003270016, 240.36014471548424], [387.10080890530145, 254.5781910303897], [371.78003984118334, 263.80568152041906], [360.9667113719645, 249.1562377376921], [378.21530003270016, 240.36014471548424]]",0.0,0.0,0.0,0.0,323.8098128831841
461,A2,"[[359.7297607907165, 250.11831041199605], [370.62533044656334, 264.371418649072], [357.49418170277994, 275.23378634298285], [344.13043957164484, 259.8077566317719], [359.7297607907165, 250.11831041199605]]",0.0,0.0,0.0,0.0,337.81711071671197
462,A2,"[[342.8548342847329, 260.9751824299158], [355.7397361727326, 275.7498699281555], [343.88562643577285, 287.77577835695524], [326.1044618303332, 276.6947627332754], [342.8548342847329, 260.9751824299158]]",0.0,0.0,0.0,0.0,397.60850046234896
463,A2,"[[342.3884276799328, 289.47463924911517], [325.5306810431332, 278.09297591471545], [315.54488207993336, 287.9714006955152], [313.61214679673344, 295.9170901931151], [335.623854188733, 297.849825476315], [342.3884276799328, 289.47463924911517]]",0.0,0.0,0.0,0.0,346.90255152114014
464,A2,"[[583.1101770164012, 283.7712115559567], [574.1175892404013, 276.52345424395685], [585.3344042329602, 265.78126370817824], [592.4812298135039, 277.46357475329773], [583.1101770164012, 283.7712115559567]]",0.0,0.0,0.0,0.0,166.2259889145924
465,A2,"[[557.0153146804018, 286.2185879399566], [564.2295175604016, 297.45932265995634], [587.5498478004012, 295.27828457995633], [584.3621767604012, 286.72190441995656], [571.1081761204015, 277.32666345995676], [557.0153146804018, 286.2185879399566]]",0.0,0.0,0.0,0.0,380.25861978724373
466,A2,"[[439.4793511348045, 57.58994000396149], [449.81411619080427, 49.93952950796165], [463.23588899080397, 57.58994000396149], [456.7934380468041, 64.30082640396131], [456.9276557748041, 71.68280144396113], [447.26397935880436, 71.01171280396113], [444.3111893428044, 64.56926185996127], [439.4793511348045, 57.58994000396149]]",0.0,0.0,0.0,0.0,291.02260792066727
467,A2,"[[464.98071945480393, 56.38198045196151], [470.6178640308038, 47.255174947961734], [461.893711710804, 37.72571625996193], [453.70643030280416, 49.53687632396168], [464.98071945480393, 56.38198045196151]]",0.0,0.0,0.0,0.0,161.27390265613025
468,A2,"[[451.96159983880426, 48.865787683961685], [459.47779260680403, 36.51775670796195], [450.7536402868043, 31.6859184999621], [439.74778659080454, 39.87319990796186], [448.2035034548043, 48.19469904396169], [451.96159983880426, 48.865787683961685]]",0.0,0.0,0.0,0.0,184.30531115050118
469,A2,"[[446.86132617480433, 49.53687632396168], [437.4660852148046, 40.812724003961875], [429.81567471880476, 47.38939267596169], [438.1371738548046, 55.71089181196152], [446.86132617480433, 49.53687632396168]]",0.0,0.0,0.0,0.0,126.25391195369826
470,A2,"[[471.89293244680374, 46.28209641996165], [485.5831407028034, 33.397194531961986], [472.9666742708037, 19.841204003962332], [462.63190921480395, 35.947331363961894], [471.89293244680374, 46.28209641996165]]",0.0,0.0,0.0,0.0,302.05642700772415
471,A2,"[[461.558167390804, 34.06828317196198], [470.5507551668038, 19.17011536396234], [449.8812250548043, 10.98283395596252], [450.4180959668043, 29.23644496396207], [461.558167390804, 34.06828317196198]]",0.0,0.0,0.0,0.0,291.1577159094885
472,A2,"[[448.5390477748043, 30.981275427962032], [448.4048300468043, 11.25126941196254], [430.68808995080474, 21.049163555962252], [440.6202018228045, 35.27624272396196], [448.5390477748043, 30.981275427962032]]",0.0,0.0,0.0,0.0,253.09329185895496
473,A2,"[[439.41224227080454, 36.7526377319619], [429.2116949428048, 22.25712310796223], [416.72944623880505, 33.397194531961986], [428.5406063028048, 45.61100777996171], [439.41224227080454, 36.7526377319619]]",0.0,0.0,0.0,0.0,265.9916011917443
474,A2,"[[487.58621453679973, 32.336142442000664], [503.9607773527997, 20.390764650000676], [487.99078155378885, 1.1190424378667105], [477.9225381207998, 20.524982378000686], [487.58621453679973, 32.336142442000664]]",0.0,0.0,0.0,0.0,406.39200898553065
475,A2,"[[485.97751563378887, 1.6559133498667085], [468.66342872178893, 0.8506069818667115], [462.236805778004, 13.643700413562385], [476.49743937800366, 19.85127033356224], [485.97751563378887, 1.6559133498667085]]",0.0,0.0,0.0,0.0,272.5008436507367
476,A2,"[[460.70948301448755, 13.816197688660454], [449.0009455028045, 9.099696317562575], [448.933422705789, 0.7163892538667119], [455.91274456178894, 0.984824709866711], [465.5764209777889, 1.3874778938667096], [460.70948301448755, 13.816197688660454]]",0.0,0.0,0.0,0.0,154.08563774566522
477,A2,"[[447.6050811316045, 9.636567229562559], [446.785939057789, 1.3874778938667096], [429.60606987378907, 1.3874778938667096], [436.93804162197193, 16.016767132438893], [447.6050811316045, 9.636567229562559]]",0.0,0.0,0.0,0.0,172.27446370786188
478,A2,"[[435.4475051116368, 16.506702963834357], [427.45667239279993, 0.7949763620007388], [410.1716784037091, 1.8187865627947122], [423.7651940665171, 23.6363486751942], [435.4475051116368, 16.506702963834357]]",0.0,0.0,0.0,0.0,315.77734670611386
479,A2,"[[422.8203012613971, 25.268436247674174], [408.11009410162916, 2.1623839464747108], [398.0681129343987, 19.37984960133258], [415.08936012859726, 32.054484575354024], [422.8203012613971, 25.268436247674174]]",0.0,0.0,0.0,0.0,349.39844576396916
480,A2,"[[494.03057931378885, 5.279792005866695], [491.61466020978884, 1.25326016586671], [511.96186462856474, 2.2621048390994996], [500.0684632407997, 12.606136426000717], [494.03057931378885, 5.279792005866695]]",0.0,0.0,0.0,0.0,114.54129814043394
481,A2,"[[501.5448582487997, 14.216749162000724], [513.3867331282747, 4.319733261434806], [520.2586808018746, 11.19168093503464], [505.9740432727997, 19.31702282600071], [501.5448582487997, 14.216749162000724]]",0.0,0.0,0.0,0.0,129.11636156510818
482,A2,"[[556.2540240594735, 289.2380322950279], [538.428232059474, 299.0946466950277], [543.8808272594739, 301.8209442950275], [562.5454800594733, 298.67521629502767], [556.2540240594735, 289.2380322950279]]",0.0,0.0,0.0,0.0,149.13775719152795
483,A2,"[[522.9198790354741, 9.93654775103488], [543.5728239271231, 2.0044068013395138], [530.6020226932037, 1.6608094176595325], [513.8516502388046, 1.6608094176595325], [522.9198790354741, 9.93654775103488]]",0.0,0.0,0.0,0.0,124.30211043358673
484,A2,"[[483.3633980114751, 72.05576285503327], [458.3653461714758, 71.8879906950333], [459.0364348114757, 64.50601565503348], [470.61271385147546, 51.9231036550338], [488.396562811475, 62.660521895033526], [483.3633980114751, 72.05576285503327]]",0.0,0.0,0.0,0.0,399.63817193376906
485,A2,"[[470.78048601147543, 89.16852317503282], [472.9615240914754, 73.90125661503322], [454.3388143314759, 73.56571229503322], [454.0032700114759, 88.32966237503285], [470.78048601147543, 89.16852317503282]]",0.0,0.0,0.0,0.0,266.51458169847075
486,A2,"[[459.6608310994757, 147.18320016703137], [475.23008754747525, 151.61238519103125], [481.4041030354751, 133.22455645503175], [461.8083147474756, 128.66115370303186], [459.6608310994757, 147.18320016703137]]",0.0,0.0,0.0,0.0,343.192306004123
487,A2,"[[557.9685975844651, 84.9327956225211], [543.1939100862255, 96.88998457458479], [556.9378054334252, 107.6102229454005], [567.4518853740329, 102.11266480652063], [557.9685975844651, 84.9327956225211]]",0.0,0.0,0.0,0.0,277.7459846899641
488,A2,"[[300.93071657505146, 295.0034545023543], [300.51128617505145, 275.499940902355], [316.2399261750509, 283.6788337023547], [313.723343775051, 285.98570090235455], [311.4164765750511, 295.0034545023543], [300.93071657505146, 295.0034545023543]]",0.0,0.0,0.0,0.0,202.35411997588068
489,A2,"[[599.054832543041, 295.56103479035426], [589.6595915830413, 295.4268170623543], [585.0961888310416, 284.5551810943547], [598.786397087041, 276.23368195835496], [599.054832543041, 295.56103479035426]]",0.0,0.0,0.0,0.0,184.1792103609302
490,A2,"[[300.7090647798517, 148.2165214527592], [307.0172979958515, 148.2165214527592], [310.64117665185137, 138.41862730875954], [316.4125389558512, 132.51304727675978], [301.5143711478517, 125.26528996476003], [300.7090647798517, 148.2165214527592]]",0.0,0.0,0.0,0.0,205.84152456858115
491,A2,"[[599.2666175017608, 148.13534594171915], [594.370354784321, 148.4789433253991], [591.1920789852811, 142.03649238139934], [585.6086215004813, 134.9927460159596], [599.6961142313608, 126.23101273211995], [599.2666175017608, 148.13534594171915]]",0.0,0.0,0.0,0.0,180.13614522857551
492,A2,"[[393.51671502509976, 298.5356956167175], [378.91382621869974, 285.0494983072774], [364.57050134783896, 301.8945356301315], [380.6187358450497, 306.2311415719115], [393.51671502509976, 298.5356956167175]]",0.0,0.0,0.0,0.0,309.42744532292465
